vpID;scenID;choice;locPos;note;prozent;anzahl;photoID;sex;
Meto27;32;;3;2.4;77;15;27;m;
Meto27;32;4;4;2.0;78;32;;f;
Meto27;17;;1;2.1;79;76;17;f;
Meto27;17;;2;2.0;79;81;40;m;
Meto27;17;3;3;1.0;96;20;26;m;
Meto27;17;;4;1.3;97;33;39;m;
Meto27;13;1;1;1.4;90;107;;f;
Meto27;13;;2;1.3;97;6;;m;
Meto27;13;;3;1.1;97;14;;f;
Meto27;13;;4;1.8;89;77;;m;
Meto27;8;;1;2.0;75;115;;f;
Meto27;8;2;2;1.2;96;45;;f;
Meto27;8;;3;1.2;97;26;;m;
Meto27;8;;4;2.0;79;71;;f;
Meto27;26;;1;1.3;95;15;38;m;
Meto27;26;2;2;1.2;100;47;;f;
Meto27;26;;3;1.2;95;41;;f;
Meto27;26;;4;1.1;98;13;27;m;
Meto27;7;;1;2.3;77;99;;m;
Meto27;7;;2;2.1;67;83;;m;
Meto27;7;3;3;1.8;89;6;;f;
Meto27;7;;4;1.8;87;13;;f;
Meto27;38;;1;1.8;82;31;;m;
Meto27;38;2;2;1.2;98;30;13;f;
Meto27;38;;3;1.2;100;47;36;m;
Meto27;38;;4;1.6;93;24;;f;
Meto27;10;1;1;1.7;93;11;;f;
Meto27;10;;2;2.2;69;31;;f;
Meto27;10;;3;1.7;90;7;;m;
Meto27;10;;4;2.3;73;34;;m;
Meto27;20;;1;1.9;75;34;17;f;
Meto27;20;;2;1.3;96;6;34;m;
Meto27;20;3;3;1.3;99;15;19;f;
Meto27;20;;4;2.3;71;38;14;f;
Meto27;28;;1;1.8;80;13;18;f;
Meto27;28;;2;1.4;85;104;;f;
Meto27;28;;3;1.5;85;11;30;m;
Meto27;28;4;4;1.5;89;77;;f;
Meto27;9;;1;2.1;78;97;;f;
Meto27;9;;2;2.2;70;102;;f;
Meto27;9;3;3;1.0;100;8;;m;
Meto27;9;;4;1.3;95;14;;m;
Meto27;37;;1;2.0;76;30;;f;
Meto27;37;;2;2.1;66;39;;m;
Meto27;37;3;3;1.2;95;44;33;m;
Meto27;37;;4;1.3;96;41;20;f;
Meto27;34;;1;2.1;78;14;;m;
Meto27;34;;2;2.4;79;5;;f;
Meto27;34;3;3;1.0;100;6;11;f;
Meto27;34;;4;1.2;97;8;20;f;
Meto27;12;;1;1.2;95;35;;m;
Meto27;12;2;2;1.3;97;47;;f;
Meto27;12;;3;1.4;86;97;;f;
Meto27;12;;4;1.5;85;97;;f;
Meto27;29;;1;1.8;87;6;24;f;
Meto27;29;2;2;1.4;84;34;;f;
Meto27;29;;3;1.6;83;30;;m;
Meto27;29;;4;1.7;81;14;25;m;
Meto27;31;;1;2.0;76;78;;m;
Meto27;31;;2;2.2;77;9;27;m;
Meto27;31;;3;2.0;76;5;30;m;
Meto27;31;4;4;1.9;78;95;;f;
Meto27;22;1;1;1.0;98;14;16;f;
Meto27;22;;2;1.8;93;106;28;m;
Meto27;22;;3;1.1;97;7;34;m;
Meto27;22;;4;1.4;90;101;21;f;
Meto27;14;;1;1.1;96;12;;f;
Meto27;14;;2;1.4;86;36;;f;
Meto27;14;3;3;1.0;95;15;;m;
Meto27;14;;4;1.5;88;36;;m;
Meto27;36;;1;2.0;68;29;;f;
Meto27;36;2;2;1.6;85;37;25;m;
Meto27;36;;3;1.8;91;43;32;m;
Meto27;36;;4;2.0;76;37;;m;
Meto27;21;;1;1.0;97;27;11;f;
Meto27;21;;2;1.4;87;73;23;f;
Meto27;21;;3;1.6;91;95;40;m;
Meto27;21;4;4;1.3;98;36;20;f;
Meto27;18;;1;2.3;77;79;16;f;
Meto27;18;;2;1.3;99;8;11;f;
Meto27;18;3;3;1.3;99;14;15;f;
Meto27;18;;4;2.3;68;70;20;f;
Meto27;40;1;1;1.0;99;117;41;m;
Meto27;40;;2;2.3;71;113;;f;
Meto27;40;;3;2.0;73;95;;m;
Meto27;40;;4;1.2;98;117;40;m;
Meto27;24;1;1;1.1;97;95;;f;
Meto27;24;;2;1.0;96;24;19;f;
Meto27;24;;3;1.2;97;100;;f;
Meto27;24;;4;1.2;96;29;32;m;
Meto27;39;;1;1.8;90;104;25;m;
Meto27;39;;2;1.9;74;97;;f;
Meto27;39;;3;2.2;68;95;;f;
Meto27;39;4;4;1.5;87;116;35;m;
Meto27;19;;1;1.8;82;11;21;f;
Meto27;19;2;2;1.7;90;8;30;m;
Meto27;19;;3;2.1;66;41;13;f;
Meto27;19;;4;2.1;79;50;37;m;
Meto27;23;1;1;1.1;98;7;32;m;
Meto27;23;;2;1.3;96;6;34;m;
Meto27;23;;3;1.4;91;35;23;f;
Meto27;23;;4;1.7;91;30;19;f;
Meto27;41;;1;1.8;87;111;;m;
Meto27;41;;2;1.1;100;110;27;m;
Meto27;41;;3;1.8;80;91;;f;
Meto27;41;4;4;1.0;100;102;18;f;
Molf27;15;1;1;1.7;91;47;36;m;
Molf27;15;;2;1.9;78;113;37;m;
Molf27;15;;3;1.9;74;119;14;f;
Molf27;15;;4;1.6;86;32;23;f;
Molf27;13;;1;1.8;93;111;;m;
Molf27;13;;2;1.5;93;98;;f;
Molf27;13;;3;1.2;96;12;;f;
Molf27;13;4;4;1.0;98;9;;m;
Molf27;36;;1;2.1;79;41;;f;
Molf27;36;;2;2.3;78;45;;m;
Molf27;36;3;3;1.7;90;30;30;m;
Molf27;36;;4;1.6;89;28;36;m;
Molf27;25;;1;1.3;99;10;27;m;
Molf27;25;2;2;1.2;100;75;;m;
Molf27;25;;3;1.0;97;97;;m;
Molf27;25;;4;1.3;99;8;15;f;
Molf27;35;;1;1.3;96;11;35;m;
Molf27;35;2;2;1.0;99;15;15;f;
Molf27;35;;3;1.8;82;9;;f;
Molf27;35;;4;1.5;91;10;;f;
Molf27;21;1;1;1.3;99;31;11;f;
Molf27;21;;2;1.3;100;31;24;f;
Molf27;21;;3;1.6;93;74;27;m;
Molf27;21;;4;1.5;89;117;30;m;
Molf27;33;1;1;1.6;90;10;22;f;
Molf27;33;;2;1.7;82;5;25;m;
Molf27;33;;3;2.2;74;15;;f;
Molf27;33;;4;1.9;66;13;;f;
Molf27;28;;1;1.4;87;84;;m;
Molf27;28;;2;1.8;91;6;39;m;
Molf27;28;3;3;1.5;94;82;;f;
Molf27;28;;4;1.7;81;13;34;m;
Molf27;37;;1;1.2;99;43;35;m;
Molf27;37;;2;2.3;78;40;;m;
Molf27;37;3;3;1.2;100;36;14;f;
Molf27;37;;4;1.9;76;50;;m;
Molf27;6;;1;1.9;70;98;;f;
Molf27;6;;2;1.9;79;94;;m;
Molf27;6;3;3;1.5;83;41;;f;
Molf27;6;;4;1.7;83;32;;m;
Molf27;41;1;1;1.0;98;115;22;f;
Molf27;41;;2;1.4;84;116;;m;
Molf27;41;;3;1.7;89;71;;m;
Molf27;41;;4;1.2;95;97;37;m;
Molf27;29;1;1;1.4;90;6;29;m;
Molf27;29;;2;1.6;92;36;;f;
Molf27;29;;3;1.5;89;37;;m;
Molf27;29;;4;1.7;89;13;18;f;
Molf27;7;;1;1.8;92;10;;f;
Molf27;7;;2;2.0;73;111;;f;
Molf27;7;;3;2.1;69;114;;m;
Molf27;7;4;4;1.4;89;10;;f;
Molf27;12;;1;1.1;96;45;;m;
Molf27;12;;2;1.7;90;84;;f;
Molf27;12;3;3;1.3;99;46;;m;
Molf27;12;;4;1.8;90;82;;m;
Molf27;22;;1;1.4;85;96;15;f;
Molf27;22;2;2;1.0;100;10;27;m;
Molf27;22;;3;1.8;82;90;38;m;
Molf27;22;;4;1.1;99;14;39;m;
Molf27;20;;1;1.1;100;7;28;m;
Molf27;20;;2;2.0;78;26;11;f;
Molf27;20;3;3;1.0;100;6;29;m;
Molf27;20;;4;2.1;68;34;12;f;
Molf27;17;;1;1.2;95;33;29;m;
Molf27;17;;2;2.3;69;119;13;f;
Molf27;17;3;3;1.2;95;41;40;m;
Molf27;17;;4;2.1;75;78;25;m;
Molf27;34;1;1;1.0;100;13;25;m;
Molf27;34;;2;2.4;68;13;;f;
Molf27;34;;3;1.2;95;11;28;m;
Molf27;34;;4;2.4;78;12;;f;
Molf27;27;;1;1.6;86;97;;f;
Molf27;27;2;2;1.5;94;23;19;f;
Molf27;27;;3;1.5;86;112;;f;
Molf27;27;;4;1.8;94;34;27;m;
Molf27;30;1;1;1.9;78;76;;f;
Molf27;30;;2;2.4;67;48;18;f;
Molf27;30;;3;2.1;78;107;;m;
Molf27;30;;4;2.2;69;45;11;f;
Molf27;16;;1;1.7;89;12;36;m;
Molf27;16;;2;2.1;77;88;16;f;
Molf27;16;;3;2.1;76;81;20;f;
Molf27;16;4;4;1.6;94;12;19;f;
Molf27;18;;1;1.1;95;10;23;f;
Molf27;18;;2;2.4;77;91;22;f;
Molf27;18;;3;2.0;69;91;29;m;
Molf27;18;4;4;1.0;97;11;36;m;
Molf27;31;;1;2.2;66;9;40;m;
Molf27;31;;2;2.4;74;7;20;f;
Molf27;31;;3;2.3;69;94;;f;
Molf27;31;4;4;2.0;75;110;;f;
Molf27;24;;1;1.3;97;27;24;f;
Molf27;24;;2;1.0;98;47;19;f;
Molf27;24;3;3;1.0;98;102;;f;
Molf27;24;;4;1.2;100;100;;f;
Molf27;9;;1;2.3;70;110;;m;
Molf27;9;2;2;1.0;100;8;;m;
Molf27;9;;3;2.4;77;86;;m;
Molf27;9;;4;1.3;97;15;;m;
Molf27;23;1;1;1.3;97;13;12;f;
Molf27;23;;2;1.8;93;47;18;f;
Molf27;23;;3;1.0;99;11;40;m;
Molf27;23;;4;1.7;93;29;31;m;
Molf27;32;1;1;2.4;72;20;;m;
Molf27;32;;2;2.2;69;6;23;f;
Molf27;32;;3;2.3;66;39;;f;
Molf27;32;;4;2.2;70;21;;f;
Molf27;40;1;1;1.0;98;96;11;f;
Molf27;40;;2;2.0;70;78;;m;
Molf27;40;;3;1.3;100;74;18;f;
Molf27;40;;4;2.3;75;112;;m;
Molf27;39;;1;1.5;80;78;36;m;
Molf27;39;2;2;1.6;84;97;23;f;
Molf27;39;;3;2.4;73;119;;f;
Molf27;39;;4;2.4;69;118;;f;
Molf27;19;;1;2.3;74;29;38;m;
Molf27;19;2;2;1.8;89;10;20;f;
Molf27;19;;3;1.4;84;6;29;m;
Molf27;19;;4;1.9;74;28;23;f;
Molf27;11;;1;2.0;79;45;;m;
Molf27;11;2;2;1.3;99;13;;m;
Molf27;11;;3;1.3;97;9;;m;
Molf27;11;;4;1.9;74;37;;m;
Molf27;38;;1;1.1;97;47;13;f;
Molf27;38;;2;1.4;85;42;;m;
Molf27;38;;3;1.4;81;29;;m;
Molf27;38;4;4;1.0;100;20;11;f;
Molf27;14;1;1;1.1;100;7;;f;
Molf27;14;;2;1.4;90;27;;f;
Molf27;14;;3;1.3;95;12;;m;
Molf27;14;;4;1.8;92;40;;m;
Molf27;10;;1;2.3;70;28;;m;
Molf27;10;;2;1.9;78;33;;m;
Molf27;10;3;3;1.8;92;9;;m;
Molf27;10;;4;1.6;84;8;;m;
Molf27;26;;1;1.3;99;7;38;m;
Molf27;26;;2;1.0;95;24;;f;
Molf27;26;;3;1.3;95;44;;f;
Molf27;26;4;4;1.0;99;11;12;f;
Molf27;8;;1;2.0;67;72;;f;
Molf27;8;;2;1.3;99;36;;m;
Molf27;8;;3;2.2;67;100;;m;
Molf27;8;4;4;1.1;96;48;;m;
nytq61;11;;1;2.4;72;22;;m;
nytq61;11;;2;2.0;79;29;;f;
nytq61;11;;3;1.3;99;14;;f;
nytq61;11;4;4;1.3;100;13;;m;
nytq61;15;;1;1.9;66;112;40;m;
nytq61;15;;2;1.7;89;35;27;m;
nytq61;15;3;3;2.4;73;80;15;f;
nytq61;15;;4;1.4;88;35;24;f;
nytq61;10;1;1;2.1;73;33;;m;
nytq61;10;;2;2.4;79;39;;m;
nytq61;10;;3;1.8;82;6;;f;
nytq61;10;;4;1.7;91;6;;m;
nytq61;7;;1;1.4;84;10;;m;
nytq61;7;;2;1.7;82;5;;m;
nytq61;7;3;3;2.3;68;96;;m;
nytq61;7;;4;2.4;66;72;;m;
nytq61;32;;1;2.4;79;20;;f;
nytq61;32;;2;2.4;73;38;;m;
nytq61;32;3;3;2.4;77;24;;m;
nytq61;32;;4;2.3;76;14;20;f;
nytq61;28;;1;1.8;89;13;31;m;
nytq61;28;;2;1.8;93;103;;m;
nytq61;28;;3;1.4;82;12;16;f;
nytq61;28;4;4;1.7;91;104;;m;
nytq61;21;;1;1.5;92;78;28;m;
nytq61;21;;2;1.1;100;25;39;m;
nytq61;21;;3;1.0;95;45;12;f;
nytq61;21;4;4;1.4;88;101;22;f;
nytq61;18;;1;1.0;96;9;21;f;
nytq61;18;;2;1.2;99;5;39;m;
nytq61;18;3;3;1.9;78;82;41;m;
nytq61;18;;4;2.2;72;70;33;m;
nytq61;27;;1;1.7;82;36;25;m;
nytq61;27;2;2;1.8;91;83;;m;
nytq61;27;;3;1.4;83;112;;m;
nytq61;27;;4;1.4;88;47;20;f;
nytq61;20;;1;2.2;68;31;39;m;
nytq61;20;;2;1.3;99;11;20;f;
nytq61;20;3;3;2.0;75;33;26;m;
nytq61;20;;4;1.2;96;15;29;m;
nytq61;26;;1;1.0;100;40;;m;
nytq61;26;2;2;1.3;98;30;;f;
nytq61;26;;3;1.0;95;11;37;m;
nytq61;26;;4;1.2;100;7;40;m;
nytq61;38;;1;1.8;82;20;;f;
nytq61;38;;2;1.0;98;26;24;f;
nytq61;38;3;3;1.6;91;50;;f;
nytq61;38;;4;1.0;100;44;22;f;
nytq61;33;1;1;1.9;79;10;;f;
nytq61;33;;2;1.8;83;11;35;m;
nytq61;33;;3;1.4;86;11;19;f;
nytq61;33;;4;2.2;72;11;;f;
nytq61;34;;1;2.4;78;13;;m;
nytq61;34;;2;1.1;95;12;21;f;
nytq61;34;;3;1.2;95;11;20;f;
nytq61;34;4;4;2.0;74;6;;m;
nytq61;12;;1;1.2;97;28;;f;
nytq61;12;;2;1.2;97;48;;f;
nytq61;12;;3;1.6;94;115;;m;
nytq61;12;4;4;1.7;90;78;;f;
nytq61;13;;1;1.2;98;10;;f;
nytq61;13;;2;1.2;98;7;;m;
nytq61;13;3;3;1.8;85;70;;f;
nytq61;13;;4;1.4;90;92;;m;
nytq61;41;1;1;1.8;86;96;;m;
nytq61;41;;2;1.4;83;102;;m;
nytq61;41;;3;1.0;98;70;32;m;
nytq61;41;;4;1.0;97;88;16;f;
nytq61;8;;1;1.3;95;49;;m;
nytq61;8;;2;1.0;95;49;;m;
nytq61;8;3;3;2.4;75;115;;m;
nytq61;8;;4;2.3;76;94;;f;
nytq61;22;;1;1.2;99;10;29;m;
nytq61;22;;2;1.0;97;10;37;m;
nytq61;22;;3;1.5;81;102;24;f;
nytq61;22;4;4;1.5;88;84;35;m;
nytq61;19;;1;1.7;82;13;12;f;
nytq61;19;;2;2.2;78;49;31;m;
nytq61;19;3;3;2.2;77;43;39;m;
nytq61;19;;4;1.4;87;6;35;m;
nytq61;29;;1;1.6;94;6;19;f;
nytq61;29;2;2;1.6;87;38;;m;
nytq61;29;;3;1.4;90;46;;f;
nytq61;29;;4;1.8;84;14;37;m;
nytq61;39;1;1;2.2;68;116;;f;
nytq61;39;;2;1.4;91;95;14;f;
nytq61;39;;3;1.4;86;119;24;f;
nytq61;39;;4;2.3;66;80;;m;
nytq61;31;1;1;2.1;71;77;;m;
nytq61;31;;2;2.4;78;6;17;f;
nytq61;31;;3;2.1;78;112;;m;
nytq61;31;;4;2.2;77;5;12;f;
nytq61;25;;1;1.1;100;119;;f;
nytq61;25;;2;1.3;96;5;32;m;
nytq61;25;3;3;1.1;99;97;;m;
nytq61;25;;4;1.2;100;14;13;f;
nytq61;24;1;1;1.2;97;79;;f;
nytq61;24;;2;1.3;97;46;20;f;
nytq61;24;;3;1.0;98;90;;f;
nytq61;24;;4;1.2;99;26;30;m;
nytq61;40;1;1;2.1;70;86;;m;
nytq61;40;;2;1.9;73;106;;m;
nytq61;40;;3;1.0;95;78;21;f;
nytq61;40;;4;1.0;95;114;20;f;
nytq61;37;1;1;2.3;76;47;;f;
nytq61;37;;2;1.0;97;29;40;m;
nytq61;37;;3;2.2;66;30;;f;
nytq61;37;;4;1.0;99;38;41;m;
nytq61;9;;1;1.1;95;6;;m;
nytq61;9;;2;2.3;73;79;;m;
nytq61;9;3;3;2.1;73;78;;f;
nytq61;9;;4;1.0;96;10;;m;
nytq61;36;;1;1.9;76;22;;m;
nytq61;36;2;2;2.3;72;47;;m;
nytq61;36;;3;1.8;81;22;28;m;
nytq61;36;;4;1.7;93;38;33;m;
nytq61;14;1;1;1.6;85;22;;f;
nytq61;14;;2;1.6;84;29;;m;
nytq61;14;;3;1.1;96;13;;m;
nytq61;14;;4;1.2;100;8;;m;
nytq61;16;;1;1.6;82;8;17;f;
nytq61;16;;2;2.3;74;95;30;m;
nytq61;16;;3;1.6;85;14;14;f;
nytq61;16;4;4;2.1;72;84;31;m;
nytq61;23;1;1;1.8;90;22;39;m;
nytq61;23;;2;1.1;97;5;41;m;
nytq61;23;;3;1.0;96;7;16;f;
nytq61;23;;4;1.8;90;35;40;m;
nytq61;17;1;1;1.9;79;84;33;m;
nytq61;17;;2;2.1;71;115;36;m;
nytq61;17;;3;1.3;98;21;12;f;
nytq61;17;;4;1.3;96;23;16;f;
nytq61;35;;1;1.8;91;14;;m;
nytq61;35;;2;1.2;97;11;28;m;
nytq61;35;3;3;1.3;96;6;37;m;
nytq61;35;;4;1.7;94;14;;m;
nytq61;30;1;1;2.2;79;120;;f;
nytq61;30;;2;2.2;68;101;;m;
nytq61;30;;3;2.1;76;24;29;m;
nytq61;30;;4;2.1;75;42;23;f;
nytq61;6;;1;2.4;73;107;;m;
nytq61;6;2;2;1.9;66;82;;f;
nytq61;6;;3;1.4;91;50;;m;
nytq61;6;;4;1.7;84;25;;m;
read28;30;;1;2.4;69;40;16;f;
read28;30;;2;2.4;75;110;;m;
read28;30;3;3;2.3;75;25;36;m;
read28;30;;4;2.2;66;88;;f;
read28;17;;1;2.1;68;86;32;m;
read28;17;;2;1.2;97;41;17;f;
read28;17;;3;2.1;79;75;21;f;
read28;17;4;4;1.0;96;48;27;m;
read28;6;;1;1.9;66;72;;m;
read28;6;2;2;1.6;83;32;;m;
read28;6;;3;2.0;79;95;;m;
read28;6;;4;1.4;83;49;;f;
read28;20;;1;1.9;68;42;33;m;
read28;20;2;2;1.3;100;8;41;m;
read28;20;;3;2.1;68;44;11;f;
read28;20;;4;1.3;98;8;34;m;
read28;37;1;1;1.2;96;25;11;f;
read28;37;;2;2.0;70;33;;m;
read28;37;;3;2.0;73;44;;f;
read28;37;;4;1.2;95;22;17;f;
read28;36;;1;1.7;82;23;30;m;
read28;36;;2;2.3;78;27;;m;
read28;36;;3;2.0;74;34;;f;
read28;36;4;4;1.5;87;44;41;m;
read28;40;;1;1.1;95;91;35;m;
read28;40;;2;1.9;77;113;;f;
read28;40;3;3;1.3;100;98;15;f;
read28;40;;4;2.2;69;114;;f;
read28;31;1;1;2.0;79;73;;m;
read28;31;;2;2.2;73;85;;m;
read28;31;;3;2.3;74;5;41;m;
read28;31;;4;2.4;72;7;35;m;
read28;19;;1;2.4;76;21;11;f;
read28;19;;2;1.9;68;36;40;m;
read28;19;;3;1.8;86;14;29;m;
read28;19;4;4;1.4;82;10;37;m;
read28;22;;1;1.7;91;90;41;m;
read28;22;2;2;1.2;100;7;29;m;
read28;22;;3;1.4;90;75;26;m;
read28;22;;4;1.0;95;8;19;f;
read28;13;;1;1.2;98;11;;f;
read28;13;;2;1.4;82;100;;f;
read28;13;3;3;1.1;99;6;;m;
read28;13;;4;1.7;90;81;;m;
read28;14;;1;1.3;99;10;;f;
read28;14;2;2;1.0;100;5;;f;
read28;14;;3;1.4;91;41;;f;
read28;14;;4;1.7;82;31;;f;
read28;32;;1;2.2;79;50;;f;
read28;32;;2;2.0;78;10;35;m;
read28;32;3;3;1.9;79;42;;f;
read28;32;;4;2.0;74;48;;m;
read28;7;;1;2.0;72;104;;f;
read28;7;2;2;1.8;80;14;;m;
read28;7;;3;2.2;78;96;;m;
read28;7;;4;1.4;87;7;;f;
read28;26;;1;1.3;98;10;12;f;
read28;26;2;2;1.2;100;28;;m;
read28;26;;3;1.0;96;44;;m;
read28;26;;4;1.2;95;13;35;m;
read28;23;;1;1.6;88;33;41;m;
read28;23;;2;1.6;89;36;39;m;
read28;23;3;3;1.2;98;8;28;m;
read28;23;;4;1.2;97;7;37;m;
read28;10;1;1;1.7;88;12;;f;
read28;10;;2;1.9;76;27;;f;
read28;10;;3;2.2;71;22;;f;
read28;10;;4;1.7;81;8;;f;
read28;28;1;1;1.6;93;81;;f;
read28;28;;2;1.6;87;93;;m;
read28;28;;3;1.5;80;6;17;f;
read28;28;;4;1.4;85;9;18;f;
read28;11;;1;2.1;74;46;;m;
read28;11;;2;1.0;97;15;;f;
read28;11;;3;2.4;68;42;;f;
read28;11;4;4;1.1;98;14;;f;
read28;15;1;1;1.7;87;20;11;f;
read28;15;;2;1.6;84;29;30;m;
read28;15;;3;2.3;78;117;27;m;
read28;15;;4;1.9;72;101;17;f;
read28;24;;1;1.0;96;48;15;f;
read28;24;2;2;1.0;100;106;;m;
read28;24;;3;1.2;95;115;;f;
read28;24;;4;1.3;96;27;37;m;
read28;8;;1;1.9;70;100;;m;
read28;8;;2;1.3;95;44;;f;
read28;8;;3;1.9;68;104;;f;
read28;8;4;4;1.1;97;42;;m;
read28;16;1;1;1.8;84;11;38;m;
read28;16;;2;2.2;67;101;22;f;
read28;16;;3;1.5;83;12;17;f;
read28;16;;4;2.1;70;115;41;m;
read28;27;;1;1.8;89;96;;f;
read28;27;2;2;1.4;80;99;;f;
read28;27;;3;1.5;84;27;13;f;
read28;27;;4;1.7;92;21;14;f;
read28;39;;1;2.0;72;110;;m;
read28;39;;2;2.4;74;105;;f;
read28;39;;3;1.7;82;92;32;m;
read28;39;4;4;1.4;89;99;30;m;
read28;21;1;1;1.2;97;27;35;m;
read28;21;;2;1.3;95;48;13;f;
read28;21;;3;1.7;80;84;39;m;
read28;21;;4;1.5;86;98;20;f;
read28;9;;1;2.3;73;75;;m;
read28;9;;2;2.2;67;113;;f;
read28;9;3;3;1.1;100;6;;m;
read28;9;;4;1.1;100;5;;f;
read28;41;;1;1.4;87;118;;f;
read28;41;;2;1.1;96;114;23;f;
read28;41;;3;1.6;82;87;;m;
read28;41;4;4;1.2;100;80;20;f;
read28;35;;1;1.3;97;14;20;f;
read28;35;;2;1.7;83;6;;m;
read28;35;3;3;1.1;98;11;33;m;
read28;35;;4;1.5;94;15;;m;
read28;18;;1;1.0;99;9;40;m;
read28;18;2;2;1.1;100;5;13;f;
read28;18;;3;2.2;68;70;15;f;
read28;18;;4;2.4;71;70;22;f;
read28;25;1;1;1.1;100;14;20;f;
read28;25;;2;1.2;99;77;;m;
read28;25;;3;1.1;96;92;;f;
read28;25;;4;1.3;96;5;30;m;
read28;33;;1;1.9;75;11;;m;
read28;33;;2;2.2;70;10;;f;
read28;33;3;3;1.7;92;6;20;f;
read28;33;;4;1.5;80;15;30;m;
read28;38;;1;1.1;97;36;18;f;
read28;38;2;2;1.2;99;47;29;m;
read28;38;;3;1.7;87;44;;m;
read28;38;;4;1.6;86;45;;f;
read28;12;1;1;1.0;99;29;;f;
read28;12;;2;1.1;95;24;;m;
read28;12;;3;1.4;92;77;;m;
read28;12;;4;1.8;90;95;;f;
read28;29;;1;1.5;81;6;14;f;
read28;29;;2;1.5;81;44;;m;
read28;29;;3;1.8;89;30;;m;
read28;29;4;4;1.5;93;11;20;f;
read28;34;1;1;1.0;97;8;39;m;
read28;34;;2;2.0;68;11;;m;
read28;34;;3;1.2;98;8;11;f;
read28;34;;4;2.2;71;5;;m;
relm15;40;1;1;1.2;95;104;36;m;
relm15;40;;2;1.9;75;115;;f;
relm15;40;;3;1.9;70;99;;m;
relm15;40;;4;1.2;98;73;12;f;
relm15;27;;1;1.6;87;101;;m;
relm15;27;;2;1.5;84;25;16;f;
relm15;27;;3;1.6;90;73;;m;
relm15;27;4;4;1.8;85;40;24;f;
relm15;10;;1;1.5;87;13;;f;
relm15;10;2;2;1.9;71;40;;m;
relm15;10;;3;1.6;92;15;;m;
relm15;10;;4;1.9;72;29;;m;
relm15;19;;1;1.6;88;6;19;f;
relm15;19;2;2;1.6;83;10;27;m;
relm15;19;;3;2.1;76;21;11;f;
relm15;19;;4;2.4;71;21;25;m;
relm15;25;;1;1.2;97;14;25;m;
relm15;25;;2;1.3;99;103;;m;
relm15;25;3;3;1.1;95;117;;f;
relm15;25;;4;1.0;96;11;22;f;
relm15;22;1;1;1.8;91;108;24;f;
relm15;22;;2;1.3;97;6;18;f;
relm15;22;;3;1.4;87;75;14;f;
relm15;22;;4;1.1;95;10;22;f;
relm15;23;;1;1.4;81;42;11;f;
relm15;23;;2;1.3;95;7;20;f;
relm15;23;3;3;1.0;99;8;24;f;
relm15;23;;4;1.8;84;21;18;f;
relm15;29;1;1;1.6;84;25;;m;
relm15;29;;2;1.5;80;15;19;f;
relm15;29;;3;1.6;82;5;24;f;
relm15;29;;4;1.8;87;24;;f;
relm15;12;;1;1.5;85;76;;m;
relm15;12;;2;1.1;98;26;;f;
relm15;12;;3;1.1;97;35;;f;
relm15;12;4;4;1.6;89;96;;m;
relm15;30;;1;2.2;70;110;;f;
relm15;30;;2;2.3;77;48;33;m;
relm15;30;3;3;2.4;73;48;23;f;
relm15;30;;4;2.2;67;95;;f;
relm15;26;;1;1.3;98;7;37;m;
relm15;26;;2;1.3;99;7;15;f;
relm15;26;3;3;1.1;100;41;;m;
relm15;26;;4;1.1;96;31;;f;
relm15;35;;1;1.4;86;11;;f;
relm15;35;2;2;1.0;97;13;32;m;
relm15;35;;3;1.1;97;10;29;m;
relm15;35;;4;1.4;86;8;;m;
relm15;17;;1;1.1;99;25;34;m;
relm15;17;;2;2.1;79;85;28;m;
relm15;17;;3;2.2;71;84;23;f;
relm15;17;4;4;1.3;95;50;37;m;
relm15;24;;1;1.0;98;26;29;m;
relm15;24;2;2;1.3;98;21;23;f;
relm15;24;;3;1.1;97;72;;m;
relm15;24;;4;1.2;100;88;;f;
relm15;36;1;1;1.6;81;41;27;m;
relm15;36;;2;1.4;83;46;16;f;
relm15;36;;3;2.4;78;50;;f;
relm15;36;;4;1.9;69;46;;f;
relm15;8;;1;1.2;100;23;;m;
relm15;8;;2;2.3;74;88;;m;
relm15;8;3;3;1.1;97;27;;f;
relm15;8;;4;2.2;67;112;;f;
relm15;20;;1;2.3;68;25;13;f;
relm15;20;;2;1.1;95;11;38;m;
relm15;20;3;3;1.0;95;5;35;m;
relm15;20;;4;2.2;69;41;26;m;
relm15;41;;1;1.1;96;95;33;m;
relm15;41;;2;1.5;90;97;;m;
relm15;41;3;3;1.0;99;87;16;f;
relm15;41;;4;1.6;88;80;;m;
relm15;31;;1;2.3;74;96;;f;
relm15;31;2;2;2.1;73;96;;m;
relm15;31;;3;2.4;76;12;14;f;
relm15;31;;4;2.4;71;11;11;f;
relm15;34;;1;1.3;95;5;17;f;
relm15;34;;2;2.2;68;13;;f;
relm15;34;3;3;1.0;98;8;16;f;
relm15;34;;4;1.9;76;8;;f;
relm15;16;;1;1.4;90;11;21;f;
relm15;16;;2;1.7;92;10;31;m;
relm15;16;;3;2.1;68;108;27;m;
relm15;16;4;4;2.1;76;115;20;f;
relm15;38;;1;1.7;80;39;;m;
relm15;38;;2;1.2;99;44;17;f;
relm15;38;3;3;1.2;100;23;14;f;
relm15;38;;4;1.6;84;42;;f;
relm15;33;1;1;1.8;82;15;22;f;
relm15;33;;2;2.3;70;8;;f;
relm15;33;;3;2.4;79;9;;m;
relm15;33;;4;1.6;82;8;30;m;
